date,validityFrom,validityTo,value
2018-10-29,2018-10-27T00:00:00-05:00,2018-10-29T00:00:00-05:00,3185.26
2018-10-30,2018-10-30T00:00:00-05:00,2018-10-30T00:00:00-05:00,3188.69
2018-10-31,2018-10-31T00:00:00-05:00,2018-10-31T00:00:00-05:00,3202.44
2018-11-01,2018-11-01T00:00:00-05:00,2018-11-01T00:00:00-05:00,3219.85
2018-11-02,2018-11-02T00:00:00-05:00,2018-11-02T00:00:00-05:00,3193.8
2018-11-03,2018-11-03T00:00:00-05:00,2018-11-06T00:00:00-05:00,3177.57
2018-11-04,2018-11-03T00:00:00-05:00,2018-11-06T00:00:00-05:00,3177.57
2018-11-05,2018-11-03T00:00:00-05:00,2018-11-06T00:00:00-05:00,3177.57
2018-11-06,2018-11-03T00:00:00-05:00,2018-11-06T00:00:00-05:00,3177.57
2018-11-07,2018-11-07T00:00:00-05:00,2018-11-07T00:00:00-05:00,3154.55
2018-11-08,2018-11-08T00:00:00-05:00,2018-11-08T00:00:00-05:00,3140.25
2018-11-09,2018-11-09T00:00:00-05:00,2018-11-09T00:00:00-05:00,3145.39
2018-11-10,2018-11-10T00:00:00-05:00,2018-11-13T00:00:00-05:00,3176.89
2018-11-11,2018-11-10T00:00:00-05:00,2018-11-13T00:00:00-05:00,3176.89
2018-11-12,2018-11-10T00:00:00-05:00,2018-11-13T00:00:00-05:00,3176.89
2018-11-13,2018-11-10T00:00:00-05:00,2018-11-13T00:00:00-05:00,3176.89
2018-11-14,2018-11-14T00:00:00-05:00,2018-11-14T00:00:00-05:00,3197.2
2018-11-15,2018-11-15T00:00:00-05:00,2018-11-15T00:00:00-05:00,3194.7
2018-11-16,2018-11-16T00:00:00-05:00,2018-11-16T00:00:00-05:00,3198.29
2018-11-17,2018-11-17T00:00:00-05:00,2018-11-19T00:00:00-05:00,3173.59
2018-11-18,2018-11-17T00:00:00-05:00,2018-11-19T00:00:00-05:00,3173.59
2018-11-19,2018-11-17T00:00:00-05:00,2018-11-19T00:00:00-05:00,3173.59
2018-11-20,2018-11-20T00:00:00-05:00,2018-11-20T00:00:00-05:00,3178.81
2018-11-21,2018-11-21T00:00:00-05:00,2018-11-21T00:00:00-05:00,3189.51
2018-11-22,2018-11-22T00:00:00-05:00,2018-11-23T00:00:00-05:00,3196.26
2018-11-25,2018-11-24T00:00:00-05:00,2018-11-26T00:00:00-05:00,3223.95
